#"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
#,Irradiancia,,,,,,,
#Fecha,Directa,Global,Difusa,UV,Temperatura,Humedad,Viento Vel.,Presiòn Bar.
#aaaa/mm/dd hh:mm:ss,W/m^2,W/m^2,W/m^2,W/m^2,ºC,%,m/s,mbar
#,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
2019-01-16 18:20:00,0.031,5.064,3.297,0,24.53,36.42,1.996,876.9257
2019-01-16 18:30:00,0,0.132,0,0,24.17,37.68,1.721,876.8544
2019-01-16 18:40:00,0,0,0,0,23.75,38.43,2.139,876.9459
2019-01-16 18:50:00,0,0,0,0,23.57,38.71,2.524,876.9605
2019-01-16 19:00:00,0,0,0,0,23.29,41.91,2.759,877.0779
2019-01-16 19:10:00,0,0,0,0,22.08,43.72,3.334,877.1377
2019-01-16 19:20:00,0,0,0,0,21.7,44.84,3.455,877.3252
2019-01-16 19:30:00,0,0,0,0,21.31,46.79,2.855,877.6402
2019-01-16 19:40:00,0,0,0,0,21.06,46.58,2.47,877.6685
2019-01-16 19:50:00,0,0,0,0,21.05,48.29,2.575,877.7839
2019-01-16 20:00:00,0,0,0,0,20.6,49.68,1.852,877.7919
2019-01-16 20:10:00,0,0,0,0,20.49,49.38,1.571,877.8257
2019-01-16 20:20:00,0.026,0,0,0,20.54,48.9,1.594,877.8744
2019-01-16 20:30:00,0.003,0,0,0,20.56,48.76,1.673,878.0375
2019-01-16 20:40:00,0,0,0,0,20.59,47.98,1.868,878.079
2019-01-16 20:50:00,0,0,0,0,20.77,47.57,1.486,878.2506
2019-01-16 21:00:00,0,0,0,0,20.51,48.7,1.4,878.3557
2019-01-16 21:10:00,0,0,0,0,20.3,48.76,1.209,878.3902
2019-01-16 21:20:00,0.076,0,0,0,20.49,46.92,1.092,878.3898
2019-01-16 21:30:00,0,0,0,0,20.25,49.31,0.28,878.5775
2019-01-16 21:40:00,0,0,0,0,19.88,47.64,0.124,878.7168
2019-01-16 21:50:00,0.032,0,0,0,19.75,48.53,1.025,878.8228
2019-01-16 22:00:00,0.2,0,0,0,19.74,43.72,1.338,878.8793
2019-01-16 22:10:00,0.164,0,0,0,19.91,45.46,1.578,878.8728
2019-01-16 22:20:00,0.036,0,0,0,19.57,45.15,1.624,878.9207
2019-01-16 22:30:00,0.24,0,0,0,19.76,46.86,1.505,878.8474
2019-01-16 22:40:00,0.157,0,0,0,19.65,43.41,1.587,878.8312
2019-01-16 22:50:00,0.109,0,0,0,19.84,41.61,0.987,878.9947
2019-01-16 23:00:00,0.023,0,0,0,19.62,46.99,0.346,879.0603
2019-01-16 23:10:00,0,0,0,0,18.98,48.53,0.751,879.1581
2019-01-16 23:20:00,0.069,0,0,0,18.9,46.14,1.131,879.2892
2019-01-16 23:30:00,0.369,0,0,0,19.15,45.49,1.695,879.3134
2019-01-16 23:40:00,0.396,0,0,0,19.29,46.69,1.889,879.379
2019-01-16 23:50:00,0.031,0,0,0,18.85,49.38,2.216,879.3791
2019-01-17 00:00:00,0.024,0,0,0,18.57,50.74,2.715,879.3467
2019-01-17 00:10:00,0,0,0,0,18.31,53.5,1.708,879.4283
2019-01-17 00:20:00,0.289,0,0,0,18.86,51.08,1.853,879.3704
2019-01-17 00:30:00,0.092,0,0,0,18.86,52.04,2.046,879.4117
2019-01-17 00:40:00,0.09,0,0,0,18.73,49.75,2.209,879.2808
2019-01-17 00:50:00,0.396,0,0,0,19.42,48.08,2.406,879.4036
2019-01-17 01:00:00,0.394,0,0,0,19.73,47.54,2.845,879.4037
2019-01-17 01:10:00,0.158,0,0,0,19.75,47.88,2.365,879.3862
2019-01-17 01:20:00,0.084,0,0,0,20.15,47.44,1.864,879.2892
2019-01-17 01:30:00,0,0,0,0,19.59,49.21,2.181,879.2894
2019-01-17 01:40:00,0.013,0,0,0,19.62,50.03,2.115,879.4363
2019-01-17 01:50:00,0,0,0,0,19.11,52.58,1.896,879.5019
2019-01-17 02:00:00,0,0,0,0,18.59,53.77,2.384,879.4928
2019-01-17 02:10:00,0,0,0,0,18.65,52.1,2.706,879.4117
2019-01-17 02:20:00,0.129,0,0,0,19.29,53.06,1.162,879.4285
2019-01-17 02:30:00,0,0,0,0,18.12,56.43,1.981,879.4276
2019-01-17 02:40:00,0.001,0,0,0,17.74,56.33,1.87,879.2317
2019-01-17 02:50:00,0.093,0,0,0,17.74,57.25,2.191,879.1661
2019-01-17 03:00:00,0.007,0,0,0,17.36,60.66,1.671,879.101
2019-01-17 03:10:00,0,0,0,0,16.92,62.12,1.567,879.076
2019-01-17 03:20:00,0,0,0,0,16.7,62.16,1.964,879.003
2019-01-17 03:30:00,0.028,0,0,0,16.74,61.41,2,879.1337
2019-01-17 03:40:00,0.031,0,0,0,16.77,60.32,2.105,879.1664
2019-01-17 03:50:00,0.048,0,0,0,16.59,63.01,2.298,879.1091
2019-01-17 04:00:00,0.057,0,0,0,16.36,61.92,1.901,879.15
2019-01-17 04:10:00,0.124,0,0,0,16.67,61.44,2.219,879.1254
2019-01-17 04:20:00,0.224,0,0,0,17.05,57.35,2.681,879.1245
2019-01-17 04:30:00,0.227,0,0,0,17.42,57.49,2.599,879.1346
2019-01-17 04:40:00,0.085,0,0,0,17.38,57.8,2.224,879.2977
2019-01-17 04:50:00,0.103,0,0,0,17.31,57.22,2.199,879.4611
2019-01-17 05:00:00,0.39,0,0,0,17.5,56.98,2.981,879.6077
2019-01-17 05:10:00,0.108,0,0,0,17.42,58.1,2.504,879.5425
2019-01-17 05:20:00,0.01,0,0,0,16.95,60.28,2.163,879.6082
2019-01-17 05:30:00,0,0,0,0,16.47,61.24,2.736,879.6408
2019-01-17 05:40:00,0.114,0,0,0,16.58,59.7,2.64,879.7798
2019-01-17 05:50:00,0.205,0,0,0,16.92,58.1,1.753,879.7715
2019-01-17 06:00:00,0.133,0,0,0,16.85,60.62,2.075,879.747
2019-01-17 06:10:00,0.013,0,0,0,16.47,59.84,2.861,879.763
2019-01-17 06:20:00,0.234,0,0,0,16.79,59.36,2.286,879.7736
2019-01-17 06:30:00,0,0,0,0,16.51,62.23,2.519,879.7829
2019-01-17 06:40:00,0,0,0,0,16.15,61.92,2.344,879.9283
2019-01-17 06:50:00,0,0,0,0,16.04,63.11,2.064,880.0616
2019-01-17 07:00:00,0.021,0,0,0,15.86,63.04,2.513,880.1461
2019-01-17 07:10:00,0.115,0.815,0.675,0,15.92,62.53,2.186,880.2405
2019-01-17 07:20:00,0.046,0.273,0.174,0,15.92,63.21,2.138,880.1476
2019-01-17 07:30:00,0.001,7.348,6.443,0,15.88,63.56,1.611,880.3877
2019-01-17 07:40:00,0.191,22.77,19.51,0,15.62,64.89,1.413,880.3576
2019-01-17 07:50:00,0.676,38.24,28.35,0,15.69,64.31,1.527,880.4902
2019-01-17 08:00:00,49.15,52.24,35.72,0,15.6,65.29,1.443,880.5427
2019-01-17 08:10:00,210.7,114.7,63.14,0,15.62,64.37,1.471,880.7027
2019-01-17 08:20:00,266.7,165.9,91.5,0,16.07,62.26,1.572,880.7961
2019-01-17 08:30:00,241.3,165.1,85.3,0,16.87,59.53,1.113,881.0653
2019-01-17 08:40:00,410.5,233,98.4,0,17.84,54.97,0.278,881.0672
2019-01-17 08:50:00,475.4,268.4,98.6,0,18.88,51.97,0.278,881.2777
2019-01-17 09:00:00,428,297.3,120.8,0,20.85,46.38,0,881.5718
2019-01-17 09:10:00,474,357,142.2,0,22.25,42.46,0.062,881.6284
2019-01-17 09:20:00,544.5,389.1,136.7,0,22.93,44.3,0.022,881.579
2019-01-17 09:30:00,572.2,442.6,156.9,0,22.7,41.95,0.79,881.465
2019-01-17 09:40:00,420.1,433.5,192.5,0,22.88,41.98,0.852,881.6041
2019-01-17 09:50:00,593.7,541.7,207.3,0,22.92,42.42,1.315,881.6566
2019-01-17 10:00:00,471.4,455.5,165.4,0,23.16,43.48,1.451,881.5977
2019-01-17 10:10:00,484,468.1,155.5,0,22.48,43.34,1.607,881.7361
2019-01-17 10:20:00,587.4,547.9,166.4,0,23.16,41.61,1.589,881.71
2019-01-17 10:30:00,611.2,632.3,212.4,0,23.27,40.34,1.925,881.4811
2019-01-17 10:40:00,354.8,548,264.6,0,23.19,43,1.817,881.4481
2019-01-17 10:50:00,369,558.3,257.1,0,22.76,41.03,2.156,881.4359
2019-01-17 11:00:00,524.9,693.4,285.7,0,23.7,39.73,1.927,881.121
2019-01-17 11:10:00,254.9,509,278.3,0,24.04,40.04,1.204,881.1146
2019-01-17 11:20:00,258.6,513.7,270,0,23.7,39.9,1.062,880.9039
2019-01-17 11:30:00,156.3,449.1,274.1,0,23.71,40.65,1.503,880.9033
2019-01-17 11:40:00,88.5,406.8,285,0,23.1,43.17,1.442,880.6443
2019-01-17 11:50:00,401.8,725.1,362.1,0,23.49,38.09,0.477,880.4913
2019-01-17 12:00:00,122.9,518.4,357.5,0,23.44,41.63,2.204,880.3073
2019-01-17 12:10:00,110.8,505.6,356.3,0,23.47,39.32,1.229,880.1689
2019-01-17 12:20:00,198.2,628.6,397.2,0,24.24,37.95,1.042,879.9782
2019-01-17 12:30:00,261.4,697.1,399.2,0,24.38,37.41,2.629,879.5917
2019-01-17 12:40:00,155.1,575.8,366,0,24.3,36.18,1.651,879.5829
2019-01-17 12:50:00,438.3,784.2,356.3,0,24.81,36.56,1.794,879.2236
2019-01-17 13:00:00,493.7,739.1,275.6,0,25.01,35.6,1.633,879.0697
2019-01-17 13:10:00,436.2,692.8,269.5,0,24.9,35.81,1.124,878.7938
2019-01-17 13:20:00,22.33,363.6,289.8,0,25.31,36.22,1.124,878.7328
2019-01-17 13:30:00,46.49,456.6,356.6,0,24.79,36.15,0.852,878.5964
2019-01-17 13:40:00,126.2,570.5,390.3,0,25.68,34.41,1.345,878.4773
2019-01-17 13:50:00,74.35,500.1,368.6,0,25.48,33.73,0.709,878.2159
2019-01-17 14:00:00,125.5,545.3,374.2,0,25.69,34.14,1.1,877.8299
2019-01-17 14:10:00,235.2,603.2,348,0,25.76,33.63,1.137,877.6774
2019-01-17 14:20:00,335.7,624.4,302,0,26.38,31.82,1.511,877.4642
2019-01-17 14:30:00,198.9,524.1,304,0,26.39,32.54,1.533,877.3442
2019-01-17 14:40:00,394.7,694.1,340.2,0,26.95,30.52,0.968,877.2204
2019-01-17 14:50:00,313.1,653.1,338.9,0,27.88,31.65,1.793,877.1248
2019-01-17 15:00:00,207.5,555.3,326.9,0,26.92,32.09,2.378,877.0629
2019-01-17 15:10:00,387.2,587.6,269.1,0,26.26,32.94,1.624,876.8073
2019-01-17 15:20:00,182,425.8,249.9,0,26.78,31.61,1.66,876.7145
2019-01-17 15:30:00,0.95,292.1,257,0,26.33,32.81,1.861,876.6732
2019-01-17 15:40:00,45.25,358.5,279.9,0,26.43,32.54,0.862,876.7968
2019-01-17 15:50:00,142.2,359.4,225.1,0,26.74,32.4,1.163,876.6006
2019-01-17 16:00:00,178.8,321.3,180.7,0,26.72,32.23,0.574,876.5507
2019-01-17 16:10:00,111.8,279,181.8,0,26.77,32.47,1.007,876.5076
2019-01-17 16:20:00,103.4,271.6,183.9,0,26.8,32.6,1.826,876.6387
2019-01-17 16:30:00,157.8,308.7,202.7,0,26.55,31.99,1.458,876.6157
2019-01-17 16:40:00,231.1,325.1,196.1,0,27.18,31.65,0.19,876.486
2019-01-17 16:50:00,171.9,219.3,126.7,0,27.36,31.62,0.726,876.4023
2019-01-17 17:00:00,101,156.1,98.1,0,27.06,32.03,1.009,876.491
2019-01-17 17:10:00,55.93,129.5,93,0,26.38,33.01,0.982,876.5212
2019-01-17 17:20:00,1.188,97.5,81.1,0,25.86,34.65,0.883,790
2019-01-17 17:30:00,2.094,88,73.84,0,25.82,33.63,0.9,876.5808
2019-01-17 17:40:00,0.043,57.87,49.29,0,25.77,33.8,0.387,876.4679
2019-01-17 17:50:00,0.307,48.91,41.74,0,25.58,34.17,0.09,876.5193
2019-01-17 18:00:00,0.679,39.11,32.55,0,25.3,34.82,0.358,876.6107
2019-01-17 18:10:00,0,23.85,19.47,0,25.1,37,0,876.6428
2019-01-17 18:20:00,0,8.56,6.701,0,24.68,37.99,0,876.6221
2019-01-17 18:30:00,0,0.349,0.149,0,24.15,42.08,0.277,876.6138
2019-01-17 18:40:00,0,0,0,0,23.71,41.91,0.989,876.7462
2019-01-17 18:50:00,0,0,0,0,23.33,42.05,1.443,876.7717
2019-01-17 19:00:00,0,0,0,0,23.12,45.08,1.978,876.8491
2019-01-17 19:10:00,0,0,0,0,22.55,44.03,1.998,877.0401
2019-01-17 19:20:00,0,0,0,0,22.3,47.06,2.161,876.9483
2019-01-17 19:30:00,0,0,0,0,21.42,48.83,2.94,877.0474
2019-01-17 19:40:00,0,0,0,0,21.17,48.49,2.625,877.0641
2019-01-17 19:50:00,0,0,0,0,21.08,49.62,2.536,877.187
2019-01-17 20:00:00,0,0,0,0,20.96,48.73,2.955,877.2609
2019-01-17 20:10:00,0,0,0,0,20.64,50.67,2.424,877.3837
2019-01-17 20:20:00,0.038,0,0,0,20.84,48.73,2.328,877.4734
2019-01-17 20:30:00,0,0,0,0,20.83,48.83,2.191,877.572
2019-01-17 20:40:00,0,0,0,0,20.67,50.06,2.164,877.6853
2019-01-17 20:50:00,0,0,0,0,20.3,50.57,2.498,877.6288
2019-01-17 21:00:00,0,0,0,0,20.1,50.3,2.171,877.801
2019-01-17 21:10:00,0,0,0,0,20.09,52.1,0.75,877.8336
2019-01-17 21:20:00,0,0,0,0,20.02,51.56,0.193,878.0218
2019-01-17 21:30:00,0.055,0,0,0,20.1,50.33,0.78,878.2418
2019-01-17 21:40:00,0.114,0,0,0,19.96,51.12,1.097,878.1527
2019-01-17 21:50:00,0.017,0,0,0,19.72,51.52,1.5,878.3643
2019-01-17 22:00:00,0.108,0,0,0,19.65,52.58,1.479,878.39
2019-01-17 22:10:00,0,0,0,0,19.3,53.94,2.06,878.4949
2019-01-17 22:20:00,0,0,0,0,19.22,52.79,2.12,878.4313
2019-01-17 22:30:00,0.13,0,0,0,19.66,52.07,1.916,878.4956
2019-01-17 22:40:00,0.001,0,0,0,19.71,52.07,1.026,878.5035
2019-01-17 22:50:00,0,0,0,0,19.84,52.41,0.424,878.4716
2019-01-17 23:00:00,0,0,0,0,19.61,53.47,1.035,878.5525
2019-01-17 23:10:00,0,0,0,0,19.53,54.01,0.207,878.4465
2019-01-17 23:20:00,0.004,0,0,0,19.47,54.42,0.013,878.5289
2019-01-17 23:30:00,0,0,0,0,19.44,54.56,0.005,878.5445
2019-01-17 23:40:00,0.001,0,0,0,19.41,57.01,0.464,878.47
2019-01-17 23:50:00,0.293,0,0,0,19.44,53.4,2.041,878.4387
2019-01-18 00:00:00,0.053,0,0,0,19.64,53.71,2.103,878.5131
2019-01-18 00:10:00,0.052,0,0,0,19.38,54.93,2.403,878.5848
2019-01-18 00:20:00,0.053,0,0,0,19.14,53.09,2.514,878.8157
2019-01-18 00:30:00,0,0,0,0,19.3,55.27,2.424,878.6418
2019-01-18 00:40:00,0.062,0,0,0,19.31,51.18,1.674,878.7503
2019-01-18 00:50:00,0.13,0,0,0,19.5,54.11,1.515,879.0684
2019-01-18 01:00:00,0.132,0,0,0,18.95,54.8,2.001,879.0435
2019-01-18 01:10:00,0.156,0,0,0,18.79,54.83,2.12,879.0273
2019-01-18 01:20:00,0.085,0,0,0,19,54.05,2.229,879.1175
2019-01-18 01:30:00,0.118,0,0,0,19.02,53.13,2.321,878.9615
2019-01-18 01:40:00,0.004,0,0,0,18.92,55.38,2.274,879.1003
2019-01-18 01:50:00,0,0,0,0,18.92,53.84,1.925,878.9376
2019-01-18 02:00:00,0.069,0,0,0,19.06,54.22,1.675,878.7988
2019-01-18 02:10:00,0.062,0,0,0,18.84,57.22,1.916,878.8553
2019-01-18 02:20:00,0.042,0,0,0,18.34,57.11,1.868,878.7646
2019-01-18 02:30:00,0.056,0,0,0,18.45,56.84,2.06,878.6518
2019-01-18 02:40:00,0.331,0,0,0,18.72,55.58,2.023,878.7321
2019-01-18 02:50:00,0.024,0,0,0,18.67,57.42,1.993,878.5374
2019-01-18 03:00:00,0.018,0,0,0,18.58,55.75,1.85,878.6422
2019-01-18 03:10:00,0.18,0,0,0,18.94,55.65,1.933,878.5291
2019-01-18 03:20:00,0.008,0,0,0,18.71,57.15,1.909,878.5927
2019-01-18 03:30:00,0.001,0,0,0,18.67,56.26,1.925,878.4063
2019-01-18 03:40:00,0.126,0,0,0,18.81,56.47,1.863,878.5771
2019-01-18 03:50:00,0.188,0,0,0,18.67,58.51,2.128,878.4548
2019-01-18 04:00:00,0.046,0,0,0,18.34,56.67,1.361,878.3648
2019-01-18 04:10:00,0.081,0,0,0,18.32,59.26,1.669,878.5364
2019-01-18 04:20:00,0.049,0,0,0,18.25,59.5,1.779,878.5454
2019-01-18 04:30:00,0,0,0,0,18.18,59.4,1.129,878.4211
2019-01-18 04:40:00,0,0,0,0,18.13,59.6,1.719,878.3984
2019-01-18 04:50:00,0,0,0,0,18.26,58.95,1.334,878.4048
2019-01-18 05:00:00,0.016,0,0,0,17.97,62.02,1.593,878.3333
2019-01-18 05:10:00,0.032,0,0,0,17.54,61.51,1.813,878.4133
2019-01-18 05:20:00,0.107,0,0,0,17.51,61.92,2.054,878.4297
2019-01-18 05:30:00,0,0,0,0,17.33,62.91,1.858,878.3167
2019-01-18 05:40:00,0,0,0,0,17.13,62.94,2.164,878.332
2019-01-18 05:50:00,0,0,0,0,16.96,62.74,2.169,878.2498
2019-01-18 06:00:00,0.071,0,0,0,17.3,61.51,1.711,878.2908
2019-01-18 06:10:00,0,0,0,0,17.16,64.58,1.664,878.2512
2019-01-18 06:20:00,0,0,0,0,16.46,64.99,2.28,878.2005
2019-01-18 06:30:00,0,0,0,0,16.52,62.87,1.845,878.545
2019-01-18 06:40:00,0,0,0,0,16.54,63.04,1.924,878.652
2019-01-18 06:50:00,0,0,0,0,15.95,65.7,2.258,878.7407
2019-01-18 07:00:00,0,0,0,0,15.65,66.69,2.288,878.9052
2019-01-18 07:10:00,0,0,0,0,15.33,67,2.175,878.9888
2019-01-18 07:20:00,0.069,1.111,0.733,0,15.23,67.54,2.16,878.9417
2019-01-18 07:30:00,4.47,7.26,5.736,0,15.12,67.65,2.115,879.1321
2019-01-18 07:40:00,18,11.09,8.78,0,15.14,66.94,2.358,879.194
2019-01-18 07:50:00,19.29,21.36,17.15,0,15.36,66.6,2.753,879.2083
2019-01-18 08:00:00,134.5,55.68,29.94,0,15.29,65.2,2.614,879.5222
2019-01-18 08:10:00,417.4,130,46.91,0,15.66,64.31,2.88,879.5681
2019-01-18 08:20:00,496.4,165.4,50.45,0,16.19,62.6,2.039,879.6916
2019-01-18 08:30:00,481.3,183.2,52.98,0,16.82,60.01,1.016,879.7733
2019-01-18 08:40:00,520.8,219.3,60.73,0,18.16,55.27,0,879.8684
2019-01-18 08:50:00,574.4,267.6,71.08,0,19.85,51.32,0,879.8557
2019-01-18 09:00:00,647.9,314.8,73.85,0,21.38,48.97,0,879.9442
2019-01-18 09:10:00,638.1,332.7,74.18,0,21.65,46,0.04,880.0745
2019-01-18 09:20:00,446.8,273.8,68.75,0,22,45.83,0.2,880.1312
2019-01-18 09:30:00,540.5,333.8,72.48,0,22,43.92,0.31,880.2039
2019-01-18 09:40:00,675.3,420.1,77.91,0,22.33,43.11,1.007,880.2547
2019-01-18 09:50:00,667.9,438.8,79.9,0,22.49,41.06,0.799,880.3212
2019-01-18 10:00:00,682.2,464.4,80.1,0,23.03,42.77,0.843,880.1423
2019-01-18 10:10:00,701.7,505.9,87.7,0,22.91,40.96,0.845,880.1373
2019-01-18 10:20:00,771.6,569,92.6,0,23.62,41.27,1.035,880.1368
2019-01-18 10:30:00,785.5,599,94.6,0,23.08,40.21,2,880.3275
2019-01-18 10:40:00,854,648.8,88.7,0,23.91,37.99,1.823,880.0495
2019-01-18 10:50:00,877,680.7,86.8,0,23.71,37.99,1.905,880.0588
2019-01-18 11:00:00,895,714.3,92.2,0,23.87,35.16,1.551,880.0911
2019-01-18 11:10:00,898,739.7,97.7,0,23.31,35.68,2.144,879.9599
2019-01-18 11:20:00,825,740.7,125,0,24.02,35.81,2.131,879.8876
2019-01-18 11:30:00,862,804,153,0,24.07,36.5,1.877,879.7108
2019-01-18 11:40:00,909,806,116.9,0,24.66,33.87,2.108,879.6852
2019-01-18 11:50:00,924,803,93,0,24.9,32.1,0.95,879.2816
2019-01-18 12:00:00,932,810,83.8,0,25.52,32.06,2.002,878.9455
2019-01-18 12:10:00,938,820,80.8,0,25.15,31.92,1.821,878.8737
2019-01-18 12:20:00,934,823,80.2,0,25.51,31.75,0.995,878.6694
2019-01-18 12:30:00,931,828,82.3,0,25.9,30.63,0.894,878.5003
2019-01-18 12:40:00,931,835,84.4,0,25.64,32.16,0.956,878.3624
2019-01-18 12:50:00,890,811,88.2,0,26.19,30.9,1.845,877.9222
2019-01-18 13:00:00,822,773.5,96.5,0,26.7,30.59,0.996,877.7136
2019-01-18 13:10:00,696.9,719.9,126.6,0,26.19,31.99,1.63,877.5553
2019-01-18 13:20:00,695.5,731.3,137.7,0,26.22,31.24,2.02,877.3561
2019-01-18 13:30:00,783.9,771,121.8,0,26.48,31.72,1.73,877.0451
2019-01-18 13:40:00,871,817,115.1,0,27.04,31.34,2.003,876.9039
2019-01-18 13:50:00,881,804,103.1,0,27.07,31.75,1.432,876.6285
2019-01-18 14:00:00,929,823,101.4,0,26.94,30.66,1.818,876.3626
2019-01-18 14:10:00,917,806,104.4,0,27.52,31.03,1.557,876.318
2019-01-18 14:20:00,887,776.7,105.2,0,26.89,32.5,2.559,875.9749
2019-01-18 14:30:00,867,743.9,102.2,0,27.22,29.37,1.824,875.7656
2019-01-18 14:40:00,871,725.8,96.3,0,28.09,28.72,1.22,875.7509
2019-01-18 14:50:00,860,701.6,94.5,0,28.61,28.89,1.614,875.4892
2019-01-18 15:00:00,856,685.5,96.2,0,28.37,28.79,2.778,875.2898
2019-01-18 15:10:00,864,665.4,91.3,0,28.45,28.04,2.734,875.3055
2019-01-18 15:20:00,832,628.5,91.7,0,28.42,28.34,2.384,875.0663
2019-01-18 15:30:00,782.4,592.9,99.9,0,28.94,27.7,1.994,874.9033
2019-01-18 15:40:00,399.6,363.5,101,0,28.02,28.27,2.707,874.8865
2019-01-18 15:50:00,809,560.5,101.4,0,28.4,26.61,2.573,874.7176
2019-01-18 16:00:00,815,517.1,80.7,0,29.23,26.5,1.874,874.5352
2019-01-18 16:10:00,798.3,480.7,74.56,0,29.16,26.26,2.617,874.4882
2019-01-18 16:20:00,761.1,440.4,74.76,0,29.1,26.3,2.041,874.2932
2019-01-18 16:30:00,565.9,341.7,79.56,0,28.24,27.66,2.429,874.3187
2019-01-18 16:40:00,583.8,321.3,72.7,0,28.03,27.15,3.529,874.2668
2019-01-18 16:50:00,657.5,329.4,72.63,0,28.32,26.98,3.569,874.1113
2019-01-18 17:00:00,601.9,289,73.21,0,28.16,27.66,3.949,874.0945
2019-01-18 17:10:00,516.6,240.6,69.96,0,27.87,28.69,2.876,874.356
2019-01-18 17:20:00,209.7,135.2,64.25,0,27.83,28.21,1.823,874.1932
2019-01-18 17:30:00,302.8,130.9,50.31,0,27.77,28.62,2.128,874.2742
2019-01-18 17:40:00,48.92,59.37,39.85,0,27.67,29.5,1.793,874.4016
2019-01-18 17:50:00,2.113,37.44,31.12,0,27.01,30.66,2.381,874.3839
2019-01-18 18:00:00,37.3,31.97,23.09,0,26.72,31.17,2.348,874.4052
2019-01-18 18:10:00,22.79,21.55,16.02,0,26.65,31.89,1.177,874.3946
2019-01-18 18:20:00,0.743,9.97,7.707,0,26.49,32.4,1.074,874.5222
2019-01-18 18:30:00,0,1.775,1.007,0,26.21,32.71,0.532,874.5417
2019-01-18 18:40:00,0,0,0,0,25.84,33.77,0.32,874.6344
2019-01-18 18:50:00,0,0,0,0,25.5,34.72,0.429,874.8131
2019-01-18 19:00:00,0,0,0,0,25.15,37.96,0.409,874.5994
2019-01-18 19:10:00,0,0,0,0,23.95,38.88,2.483,874.8651
2019-01-18 19:20:00,0,0,0,0,23.26,40.45,2.963,875.0656
2019-01-18 19:30:00,0,0,0,0,22.78,41.57,3.023,875.0439
2019-01-18 19:40:00,0,0,0,0,22.5,43.14,3.061,875.2827
2019-01-18 19:50:00,0,0,0,0,22.13,43.86,2.905,875.4549
2019-01-18 20:00:00,0,0,0,0,21.95,44.44,2.351,875.6143
2019-01-18 20:10:00,0,0,0,0,21.86,44.74,2.119,875.7885
2019-01-18 20:20:00,0,0,0,0,21.65,45.19,2.679,875.8375
2019-01-18 20:30:00,0,0,0,0,21.46,46.24,2.344,875.9114
2019-01-18 20:40:00,0,0,0,0,21.38,45.66,1.057,876.2471
2019-01-18 20:50:00,0,0,0,0,21.54,46.17,0.327,876.2714
2019-01-18 21:00:00,0.018,0,0,0,21.43,45.56,0.688,876.2545
2019-01-18 21:10:00,0,0,0,0,21.23,47.5,1.093,876.4675
2019-01-18 21:20:00,0,0,0,0,20.96,47.44,1.204,876.4266
2019-01-18 21:30:00,0.096,0,0,0,21.07,46.69,1.814,876.517
2019-01-18 21:40:00,0,0,0,0,21.1,46.24,0.795,876.8024
2019-01-18 21:50:00,0,0,0,0,20.81,48.25,0.355,876.7455
2019-01-18 22:00:00,0.009,0,0,0,20.7,48.94,0.958,876.8275
2019-01-18 22:10:00,0,0,0,0,20.31,48.22,1.435,877.0156
2019-01-18 22:20:00,0.003,0,0,0,20.08,48.25,1.418,876.8678
2019-01-18 22:30:00,0.069,0,0,0,19.96,46.52,1.138,876.9829
2019-01-18 22:40:00,0.141,0,0,0,20.15,44.88,1.683,877.088
2019-01-18 22:50:00,0.134,0,0,0,20.07,44.1,1.644,876.9344
2019-01-18 23:00:00,0.001,0,0,0,19.87,43.38,1.313,877.0237
2019-01-18 23:10:00,0,0,0,0,19.67,42.84,0.933,877.1053
2019-01-18 23:20:00,0,0,0,0,19.66,43.62,0.837,877.1381
2019-01-18 23:30:00,0,0,0,0,19.58,42.09,0.011,877.1953
2019-01-18 23:40:00,0.122,0,0,0,19.63,41.34,1.04,877.2441
2019-01-18 23:50:00,0.267,0,0,0,19.24,41.71,1.708,877.1205
2019-01-19 00:00:00,0.116,0,0,0,19,43.04,1.791,877.0162
2019-01-19 00:10:00,0.03,0,0,0,18.51,43.79,2.065,876.8678
2019-01-19 00:20:00,0,0,0,0,18.08,43.35,2.231,876.7537
2019-01-19 00:30:00,0,0,0,0,18.14,40.69,1.974,876.8762
2019-01-19 00:40:00,0.027,0,0,0,18.04,40.93,2.005,876.8431
2019-01-19 00:50:00,0.019,0,0,0,18.03,41.17,1.891,876.7786
2019-01-19 01:00:00,0.053,0,0,0,17.83,41.03,2.039,876.8599
2019-01-19 01:10:00,0.277,0,0,0,17.9,39.94,2.418,876.7861
2019-01-19 01:20:00,0.119,0,0,0,18.01,38.81,1.923,876.6962
2019-01-19 01:30:00,0.065,0,0,0,18.04,44.68,2.195,876.7538
2019-01-19 01:40:00,0.104,0,0,0,17.78,41.47,2.101,876.647
2019-01-19 01:50:00,0.023,0,0,0,17.63,41.81,2.133,876.7537
2019-01-19 02:00:00,0.213,0,0,0,17.7,41.57,2.208,876.7206
2019-01-19 02:10:00,0.102,0,0,0,17.42,41.74,2.356,876.5411
2019-01-19 02:20:00,0.281,0,0,0,18.09,37.93,2.011,876.6474
2019-01-19 02:30:00,0.194,0,0,0,18.29,40.38,1.954,876.6465
2019-01-19 02:40:00,0.209,0,0,0,18.06,42.49,2.064,876.3779
2019-01-19 02:50:00,0.039,0,0,0,17.24,43.31,1.801,876.4428
